Time / Name,Hedge Funds Global,MSCI World,MSCI Emerging Markets,European Public Real Estate,S&P Crude Oil Index,Gold,Barclays US Treasury Bond Index,S&P Listed Private Equity Index
1988-05-19 00.00.00,,29.0213078,8.1560858,,7.364406,29.7749,,
1988-05-20 00.00.00,,29.0060722,8.2419352,,7.36384,29.5776,,
1988-05-23 00.00.00,,28.8276214,8.2675369,,7.208236,29.6892,,
1988-05-24 00.00.00,,28.9649493,8.2468701,,7.224554,29.671,,
1988-05-25 00.00.00,,29.0960946,8.333685,,7.222105,29.4944,,
1988-05-26 00.00.00,,29.1266105,8.3398515,,7.311863,29.5292,,
1988-05-27 00.00.00,,28.991874,8.432764,,7.288316,29.5382,,
1988-05-30 00.00.00,,28.7925565,8.410545,,,,,
1988-05-31 00.00.00,,29.493534,8.528996,,7.372186,29.9719,3.8955,
1988-06-01 00.00.00,,29.826005,8.6356077,,7.393221,30.0199,,
1988-06-02 00.00.00,,29.7131985,8.6342843,,7.428306,29.8421,,
1988-06-03 00.00.00,,29.88682,8.6184636,,7.371334,30.5912,,
1988-06-06 00.00.00,,29.8942,8.51369,,7.233794,30.428,,
1988-06-07 00.00.00,,29.857062,8.594868,,7.268785,30.3718,,
1988-06-08 00.00.00,,30.168366,8.592906,,7.251225,29.9434,,
1988-06-09 00.00.00,,30.407477,8.6768066,,7.15182,29.8388,,
1988-06-10 00.00.00,,30.39498,8.6322005,,7.010186,29.9499,,
1988-06-13 00.00.00,,30.4776123,8.6027795,,6.924512,29.4701,,
1988-06-14 00.00.00,,30.7522495,8.715105,,7.149331,29.6141,,
1988-06-15 00.00.00,,30.9570635,8.819206,,7.042234,30.0806,,
1988-06-16 00.00.00,,30.9085875,8.823015,,7.131396,30.2978,,
1988-06-17 00.00.00,,30.939517,8.985977,,7.052695,30.0992,,
1988-06-20 00.00.00,,30.771559,9.055657,,6.935371,30.4087,,
1988-06-21 00.00.00,,30.7596894,8.9840139,,6.97165,30.2289,,
1988-06-22 00.00.00,,30.9957226,9.1110956,,7.082148,30.3455,,
1988-06-23 00.00.00,,31.01238,9.1372365,,7.082225,30.428,,
1988-06-24 00.00.00,,31.3034466,9.2454462,,7.04676,30.6419,,
1988-06-27 00.00.00,,30.7643836,9.1596962,,6.981238,30.6475,,
1988-06-28 00.00.00,,30.8232637,9.122032,,6.901319,30.4881,,
1988-06-29 00.00.00,,30.8769012,9.3310462,,6.82831,30.1339,,
1988-06-30 00.00.00,,30.83196,9.22599,,6.66008,30.122,3.9843,
1988-07-01 00.00.00,,30.691536,9.2833875,,6.5777,30.2082,,
1988-07-04 00.00.00,,30.435681,9.270249,,,30.2566,,
1988-07-05 00.00.00,,30.8699616,9.2407704,,6.652392,30.2925,,
1988-07-06 00.00.00,,30.999558,9.2203104,,6.765548,30.2178,,
1988-07-07 00.00.00,,31.147074,9.164316,,6.959467,30.4441,,
1988-07-08 00.00.00,,31.5114305,9.242552,,6.877634,30.6921,,
1988-07-11 00.00.00,,31.674368,9.301248,,6.624661,30.7507,,
1988-07-12 00.00.00,,31.4318508,9.2473812,,6.561529,30.3834,,
1988-07-13 00.00.00,,31.530602,9.314899,,6.486029,30.6457,,
1988-07-14 00.00.00,,31.6164945,9.2850813,,6.634883,31.0619,,
1988-07-15 00.00.00,,31.7830242,9.358041,,6.743952,31.3913,,
1988-07-18 00.00.00,,31.7035026,9.3373182,,7.191459,31.2884,,
1988-07-19 00.00.00,,31.1806853,9.199158,,6.995487,30.9847,,
1988-07-20 00.00.00,,31.4091837,9.1026099,,7.127329,31.3451,,
1988-07-21 00.00.00,,31.2919834,9.0814063,,7.226677,31.1192,,
1988-07-22 00.00.00,,31.0047087,9.0797963,,7.186651,30.7882,,
1988-07-25 00.00.00,,31.1510447,9.0593934,,7.092941,30.752,,
1988-07-26 00.00.00,,31.406354,9.029804,,7.110497,30.4858,,
1988-07-27 00.00.00,,31.4482917,9.0182343,,7.151739,30.3991,,
1988-07-28 00.00.00,,31.8217941,9.1590273,,7.208376,30.6517,,
1988-07-29 00.00.00,,32.3612484,9.2509536,,7.318329,31.1023,3.9554,
1988-08-01 00.00.00,,32.6096436,9.2723132,,7.226784,30.9957,,
1988-08-02 00.00.00,,32.6067908,9.2245288,,7.015549,30.8637,,
1988-08-03 00.00.00,,32.534903,9.174884,,6.856329,30.9513,,
1988-08-04 00.00.00,,32.519475,9.221364,,6.776665,30.9883,,
1988-08-05 00.00.00,,32.582674,9.2831105,,6.922681,31.1609,,
1988-08-08 00.00.00,,32.7624522,9.354273,,7.252922,31.3502,,
1988-08-09 00.00.00,,32.677328,9.4134688,,7.218984,31.1345,,
1988-08-10 00.00.00,,32.1163779,9.4408618,,7.243241,31.318,,
1988-08-11 00.00.00,,32.1229086,9.3580524,,7.22086,31.1462,,
1988-08-12 00.00.00,,31.9714107,9.3216597,,7.037619,31.2417,,
1988-08-15 00.00.00,,31.7799105,9.3383745,,7.10443,31.0425,,
1988-08-16 00.00.00,,31.7367808,9.1889618,,7.007087,31.0037,,
1988-08-17 00.00.00,,32.4388271,9.4415722,,7.146265,31.4328,,
1988-08-18 00.00.00,,32.2013325,9.3767475,,7.118202,31.3225,,
1988-08-19 00.00.00,,32.1170419,9.2975913,,7.151524,31.3397,,
1988-08-22 00.00.00,,32.2561278,9.3676237,,7.286605,31.6936,,
1988-08-23 00.00.00,,31.9929124,9.2560641,,7.150827,31.636,,
1988-08-24 00.00.00,,31.8470678,9.28609,,7.107046,31.5116,,
1988-08-25 00.00.00,,31.444985,9.1634335,,6.848758,31.1864,,
1988-08-26 00.00.00,,31.119597,9.1271283,,6.830176,30.9659,,
1988-08-29 00.00.00,,31.1859607,9.0906007,,6.817979,,,
1988-08-30 00.00.00,,31.188063,9.053648,,6.837999,30.7552,,
1988-08-31 00.00.00,,30.964325,9.0939424,,6.827953,30.8921,3.9626,
1988-09-01 00.00.00,,30.4844028,9.0604356,,6.773575,31.0404,,
1988-09-02 00.00.00,,30.5298138,9.0364189,,6.584826,30.6492,,
1988-09-05 00.00.00,,30.8093202,9.12649,,,30.5527,,
1988-09-06 00.00.00,,30.7125392,9.0686799,,6.288958,30.3814,,
1988-09-07 00.00.00,,30.99505,9.10575,,6.261561,30.3347,,
1988-09-08 00.00.00,,31.1144,9.22752,,6.414821,30.4914,,
1988-09-09 00.00.00,,31.129548,9.2359815,,6.25967,30.5518,,
1988-09-12 00.00.00,,31.0808418,9.1953347,,6.369599,29.7732,,
1988-09-13 00.00.00,,31.3277175,9.1857938,,6.430646,29.9045,,
1988-09-14 00.00.00,,31.8064512,9.4570082,,6.86231,30.4913,,
1988-09-15 00.00.00,,31.69008,9.42192,,6.627053,30.1572,,
1988-09-16 00.00.00,,31.880632,9.49069,,6.496173,29.9738,,
1988-09-19 00.00.00,,31.7222295,9.4809,,6.471432,29.3764,,
1988-09-20 00.00.00,,31.5233818,9.5234573,,6.453431,29.3868,,
1988-09-21 00.00.00,,31.70592,9.58104,,6.568409,28.8468,,
1988-09-22 00.00.00,,31.6283955,9.601722,,6.622778,28.6977,,
1988-09-23 00.00.00,,31.5996256,9.628146,,6.400531,28.8412,,
1988-09-26 00.00.00,,31.560396,9.700491,,6.43269,28.5802,,
1988-09-27 00.00.00,,31.6846725,9.695517,,6.392223,28.6508,,
1988-09-28 00.00.00,,31.844944,9.6017768,,6.37247,28.5004,,
1988-09-29 00.00.00,,32.165363,9.6348495,,6.310208,28.8315,,
1988-09-30 00.00.00,,32.1019315,9.622593,,6.027374,28.5426,4.051,
1988-10-03 00.00.00,,31.82036,9.596015,,5.850802,28.314,,
1988-10-04 00.00.00,,32.0012175,9.664725,,5.875751,28.5924,,
1988-10-05 00.00.00,,31.9304612,9.5631448,,5.662093,28.3617,,
1988-10-06 00.00.00,,31.871302,9.494114,,5.695399,28.9892,,
1988-10-07 00.00.00,,32.1308806,9.507555,,5.806771,28.9273,,
1988-10-10 00.00.00,,32.3170926,9.5627024,,6.102475,29.1314,,
1988-10-11 00.00.00,,32.459735,9.5021355,,6.058174,29.098,,
1988-10-12 00.00.00,,32.184972,9.408612,,6.249665,28.7731,,
1988-10-13 00.00.00,,32.1935775,9.1827177,,6.228534,28.5564,,
1988-10-14 00.00.00,,32.334912,9.2008032,,6.504861,28.5646,,
1988-10-17 00.00.00,,32.4372494,9.2048721,,6.602337,28.9162,,
1988-10-18 00.00.00,,32.344033,9.23159,,6.292632,28.6884,,
1988-10-19 00.00.00,,32.4700905,9.2187105,,6.663654,28.7669,,
1988-10-20 00.00.00,,32.6153685,9.0955397,,6.466934,28.6788,,
1988-10-21 00.00.00,,32.356326,8.994891,,6.345853,28.1842,,
1988-10-24 00.00.00,,32.1357515,8.984912,,5.811696,27.8376,,
1988-10-25 00.00.00,,32.3651322,9.025709,,5.883373,28.138,,
1988-10-26 00.00.00,,32.3061248,8.926368,,5.902949,27.8988,,
1988-10-27 00.00.00,,32.309228,9.011296,,6.032355,27.9545,,
1988-10-28 00.00.00,,32.319954,9.080133,,6.102869,28.2083,,
1988-10-31 00.00.00,,32.7275723,9.1306806,,6.013573,28.4102,4.1238,
1988-11-01 00.00.00,,32.686437,9.0896785,,5.956763,28.3316,,
1988-11-02 00.00.00,,32.6147584,9.11727,,6.070296,28.485,,
1988-11-03 00.00.00,,32.542668,9.142344,,6.111499,28.9606,,
1988-11-04 00.00.00,,32.6595651,9.3998222,,6.255179,29.1795,,
1988-11-07 00.00.00,,32.2702572,9.4455409,,6.220711,28.9499,,
1988-11-08 00.00.00,,32.49624,9.4737,,6.131174,28.8662,,
1988-11-09 00.00.00,,32.354937,9.4196538,,6.085481,28.6691,,
1988-11-10 00.00.00,,32.363226,9.3084705,,6.114073,28.4778,,
1988-11-11 00.00.00,,32.5446525,9.272457,,6.0834,28.5594,,
1988-11-14 00.00.00,,32.1503577,9.1476138,,6.16349,28.3153,,
1988-11-15 00.00.00,,32.2983648,9.1226088,,6.002922,28.5946,,
1988-11-16 00.00.00,,31.9567897,8.9725526,,5.839844,28.3005,,
1988-11-17 00.00.00,,31.8597357,8.9628148,,5.517562,28.0503,,
1988-11-18 00.00.00,,32.3181627,9.1215912,,5.59235,28.0352,,
1988-11-21 00.00.00,,32.3554149,8.979264,,5.597536,27.7896,,
1988-11-22 00.00.00,,32.384835,8.8844,,5.949296,27.8236,,
1988-11-23 00.00.00,,32.477055,8.827182,,5.978477,27.7963,,
1988-11-24 00.00.00,,32.559267,8.881548,,,27.8427,,
1988-11-25 00.00.00,,32.38565,8.817875,,5.973968,28.0966,,
1988-11-28 00.00.00,,32.3231742,8.7638142,,6.493227,28.3951,,
1988-11-29 00.00.00,,32.5242928,8.7391036,,6.420668,28.2081,,
1988-11-30 00.00.00,,32.839428,8.8160616,,6.616536,28.2762,4.0735,
1988-12-01 00.00.00,,32.8133225,8.7606925,,6.735732,28.3945,,
1988-12-02 00.00.00,,32.6238046,8.7027533,,6.742119,28.3335,,
1988-12-05 00.00.00,,32.7552445,8.5696435,,6.589528,28.55,,
1988-12-06 00.00.00,,32.9766318,8.5251348,,6.664023,28.5651,,
1988-12-07 00.00.00,,33.524,8.66796,,6.908671,28.7368,,
1988-12-08 00.00.00,,33.0780044,8.6354499,,6.707256,28.4687,,
1988-12-09 00.00.00,,32.9325938,8.6155063,,6.8417,28.0708,,
1988-12-12 00.00.00,,32.972289,8.677662,,6.955361,28.266,,
1988-12-13 00.00.00,,32.959888,8.7006272,,6.895007,28.3922,,
1988-12-14 00.00.00,,32.94712,8.644315,,7.040228,28.245,,
1988-12-15 00.00.00,,33.001165,8.6577736,,7.016288,28.3123,,
1988-12-16 00.00.00,,33.110048,8.7306256,,7.2158,28.0978,,
1988-12-19 00.00.00,,33.2401125,8.7469665,,7.121255,28.2182,,
1988-12-20 00.00.00,,33.2767145,8.9073375,,7.304387,28.3456,,
1988-12-21 00.00.00,,33.390325,8.965965,,7.356119,28.4001,,
1988-12-22 00.00.00,,33.519049,9.0707245,,7.458163,28.6442,,
1988-12-23 00.00.00,,33.6157703,9.131992,,7.525023,,,
1988-12-26 00.00.00,,33.8385688,9.3609794,,,,,
1988-12-27 00.00.00,,33.9075037,9.2459997,,7.684082,,,
1988-12-28 00.00.00,,34.03101,9.30384,,7.739542,28.5795,,
1988-12-29 00.00.00,,34.1187175,9.3311838,,7.637283,28.3585,,
1988-12-30 00.00.00,,33.9055373,9.2487103,,7.788858,,4.0899,
1989-01-02 00.00.00,,33.9521682,9.213737,,,,,
1989-01-03 00.00.00,,33.960126,9.115318,,7.811614,28.1123,,
1989-01-04 00.00.00,,34.3605462,9.2899968,,7.778119,28.2951,,
1989-01-05 00.00.00,,34.4127047,9.3714221,,7.953955,28.2245,,
1989-01-06 00.00.00,,34.6329645,9.514997,,8.096564,28.4547,,
1989-01-09 00.00.00,,35.1977928,9.6487176,,8.24265,28.4291,,
1989-01-10 00.00.00,,35.6262816,9.752652,,8.266196,28.7114,,
1989-01-11 00.00.00,,35.6567429,9.7587545,,8.420925,28.5446,,
1989-01-12 00.00.00,,35.820552,9.879432,,8.471539,28.6138,,
1989-01-13 00.00.00,,35.97002,9.85409,,8.592668,28.794,,
1989-01-16 00.00.00,,36.1901305,10.009684,,8.840619,28.8879,,
1989-01-17 00.00.00,,36.0522228,10.009721,,8.883608,28.8735,,
1989-01-18 00.00.00,,36.620475,9.585225,,9.285372,29.1813,,
1989-01-19 00.00.00,,36.2871784,9.49357,,9.28153,29.2489,,
1989-01-20 00.00.00,,35.9603729,9.4563231,,9.012007,29.0297,,
1989-01-23 00.00.00,,35.8280321,9.431809,,8.463493,29.0695,,
1989-01-24 00.00.00,,36.459018,9.4066785,,8.590665,29.2139,,
1989-01-25 00.00.00,,36.465164,9.380316,,8.880935,28.9407,,
1989-01-26 00.00.00,,36.6009695,9.413377,,8.690952,29.1078,,
1989-01-27 00.00.00,,37.013985,9.559506,,8.779693,28.9019,,
1989-01-30 00.00.00,,36.9670413,9.5658899,,8.558171,28.4901,,
1989-01-31 00.00.00,,37.289079,9.670914,,8.498252,28.7226,4.1427,
1989-02-01 00.00.00,,36.94614,9.697908,,8.701821,28.5173,,
1989-02-02 00.00.00,,37.0850444,9.826238,,8.830576,28.4564,,
1989-02-03 00.00.00,,37.4418,10.037916,,8.783766,28.548,,
1989-02-06 00.00.00,,37.33948,10.017624,,8.696707,28.3555,,
1989-02-07 00.00.00,,37.3821168,9.9478806,,8.803515,28.4101,,
1989-02-08 00.00.00,,37.7059041,10.0018197,,8.736991,28.5062,,
1989-02-09 00.00.00,,37.3738395,9.9184615,,8.616299,28.4914,,
1989-02-10 00.00.00,,37.274425,10.02675,,8.471654,28.246,,
1989-02-13 00.00.00,,37.1985858,9.9861438,,8.728738,27.9839,,
1989-02-14 00.00.00,,37.0255557,9.8837148,,8.54639,27.6802,,
1989-02-15 00.00.00,,37.2289225,9.91872,,8.843116,27.3367,,
1989-02-16 00.00.00,,37.1372352,9.9574176,,8.910159,27.5738,,
1989-02-17 00.00.00,,37.1247853,9.9591219,,8.947208,27.21,,
1989-02-20 00.00.00,,37.242729,10.008705,,,27.4754,,
1989-02-21 00.00.00,,36.8860752,10.0844328,,8.925351,27.52,,
1989-02-22 00.00.00,,36.7713618,10.1758128,,9.009009,27.6836,,
1989-02-23 00.00.00,,36.6372291,10.1125255,,8.929747,27.7216,,
1989-02-24 00.00.00,,36.5015324,10.2008105,,9.074799,27.6483,,
1989-02-27 00.00.00,,36.1561518,10.1573244,,9.09524,27.7599,,
1989-02-28 00.00.00,,36.107202,10.140298,,9.110494,27.5351,4.1067,
1989-03-01 00.00.00,,36.040134,10.1679552,,9.229273,27.4845,,
1989-03-02 00.00.00,,36.3188857,10.2699242,,9.493415,27.5959,,
1989-03-03 00.00.00,,36.3982024,10.4310696,,9.398787,27.7358,,
1989-03-06 00.00.00,,36.6195332,10.4675738,,9.514426,27.973,,
1989-03-07 00.00.00,,36.5975064,10.4834688,,9.326516,28.2278,,
1989-03-08 00.00.00,,36.6694944,10.4639601,,9.482212,28.5829,,
1989-03-09 00.00.00,,36.5624571,10.6214472,,9.50262,28.4503,,
1989-03-10 00.00.00,,36.516135,10.67388,,9.512033,28.6271,,
1989-03-13 00.00.00,,36.552964,10.6433952,,9.811149,28.6054,,
1989-03-14 00.00.00,,36.5586705,10.624222,,9.855845,28.6572,,
1989-03-15 00.00.00,,37.0326975,10.807017,,10.129639,28.7013,,
1989-03-16 00.00.00,,37.0943315,10.9393275,,10.159508,28.4554,,
1989-03-17 00.00.00,,36.6189099,10.9968741,,10.305237,28.8667,,
1989-03-20 00.00.00,,36.1698117,11.0550422,,10.241659,28.9842,,
1989-03-21 00.00.00,,36.3356456,10.9688788,,10.599538,28.7336,,
1989-03-22 00.00.00,,36.04813,10.94562,,10.571079,28.7145,,
1989-03-23 00.00.00,,36.2311846,10.9721508,,10.637843,28.8514,,
1989-03-24 00.00.00,,36.1646428,10.9924061,,,,,
1989-03-27 00.00.00,,36.0987714,11.1124017,,10.9015,,,
1989-03-28 00.00.00,,36.866232,11.176503,,10.66076,28.9546,,
1989-03-29 00.00.00,,36.8657373,11.1376538,,10.762036,28.2349,,
1989-03-30 00.00.00,,36.9895382,11.2495936,,11.10582,28.3382,,
1989-03-31 00.00.00,,37.151658,11.512062,,10.766918,28.2802,4.1336,
1989-04-03 00.00.00,,37.074407,11.521294,,10.566855,28.2535,,
1989-04-04 00.00.00,,37.1932137,11.5652625,,10.753085,28.1771,,
1989-04-05 00.00.00,,37.2227168,11.6896584,,10.524481,27.9054,,
1989-04-06 00.00.00,,36.7441905,11.618188,,10.394406,27.923,,
1989-04-07 00.00.00,,36.9146771,11.6197344,,10.548234,27.8718,,
1989-04-10 00.00.00,,36.8273675,11.804947,,10.879585,27.9067,,
1989-04-11 00.00.00,,37.1182983,12.0436446,,10.935513,28.2628,,
1989-04-12 00.00.00,,37.0751602,12.1709976,,10.934714,28.4203,,
1989-04-13 00.00.00,,36.8358,12.40343,,10.681126,28.4882,,
1989-04-14 00.00.00,,36.9656166,12.5752858,,10.918689,28.1231,,
1989-04-17 00.00.00,,36.94191,12.555619,,11.083094,27.8656,,
1989-04-18 00.00.00,,37.089693,12.4647642,,11.0843,27.7135,,
1989-04-19 00.00.00,,37.2034852,12.6416864,,11.393849,27.8404,,
1989-04-20 00.00.00,,36.7917837,12.6408108,,11.562815,27.6365,,
1989-04-21 00.00.00,,37.0078995,12.8939265,,11.613524,27.7056,,
1989-04-24 00.00.00,,37.0305099,13.1172384,,11.283566,27.8131,,
1989-04-25 00.00.00,,37.1738994,13.1022522,,11.742563,28.0337,,
1989-04-26 00.00.00,,37.3621344,13.3915587,,11.696291,28.0633,,
1989-04-27 00.00.00,,37.5147807,13.4915622,,11.534628,28.0618,,
1989-04-28 00.00.00,,37.6464209,13.4891316,,11.287461,27.6423,4.2227,
1989-05-01 00.00.00,,37.788342,13.5773775,,11.487979,,,
1989-05-02 00.00.00,,37.76871,13.686435,,10.987353,27.7426,,
1989-05-03 00.00.00,,37.785552,13.7561186,,11.164453,27.8536,,
1989-05-04 00.00.00,,37.8609079,13.5539945,,11.441163,27.8524,,
1989-05-05 00.00.00,,38.011742,13.6522764,,11.178965,27.7868,,
1989-05-08 00.00.00,,38.1310248,13.88662,,10.895977,28.0888,,
1989-05-09 00.00.00,,38.14671,13.878584,,11.11819,28.0571,,
1989-05-10 00.00.00,,38.0020778,13.692705,,10.923255,27.9788,,
1989-05-11 00.00.00,,38.165418,13.69305,,11.177978,28.1946,,
1989-05-12 00.00.00,,38.3867666,13.5144282,,11.187038,28.1541,,
1989-05-15 00.00.00,,38.5228968,13.8289455,,11.440875,28.2705,,
1989-05-16 00.00.00,,38.6909315,13.9174978,,11.569856,28.359,,
1989-05-17 00.00.00,,39.0378937,14.240325,,11.439369,28.5898,,
1989-05-18 00.00.00,,38.881531,14.19717,,11.486646,28.379,,
1989-05-19 00.00.00,,39.2240961,14.2362288,,11.460441,28.0594,,
1989-05-22 00.00.00,,39.452359,14.2855555,,11.615168,28.1864,,
1989-05-23 00.00.00,,39.2317438,14.0417661,,11.877481,28.544,,
1989-05-24 00.00.00,,39.1060332,14.1949832,,12.287738,28.3633,,
1989-05-25 00.00.00,,38.9484288,13.9796928,,12.06661,28.2735,,
1989-05-26 00.00.00,,39.3520367,13.9439832,,12.061848,28.3751,,
1989-05-29 00.00.00,,38.9378129,14.0874877,,,,,
1989-05-30 00.00.00,,39.1181778,14.2850097,,12.457864,28.385,,
1989-05-31 00.00.00,,38.5635276,14.3300208,,12.207879,27.8622,4.323,
1989-06-01 00.00.00,,38.7751824,14.5190382,,12.204747,27.9507,,
1989-06-02 00.00.00,,38.454896,14.5473436,,12.250832,27.6041,,
1989-06-05 00.00.00,,38.31915,14.459016,,12.521212,27.9743,,
1989-06-06 00.00.00,,38.3790137,14.0716625,,12.566904,28.1356,,
1989-06-07 00.00.00,,38.4383527,13.7597618,,11.998629,28.6544,,
1989-06-08 00.00.00,,38.758338,13.7550474,,12.269041,28.8683,,
1989-06-09 00.00.00,,38.8897173,13.899515,,12.313501,28.7879,,
1989-06-12 00.00.00,,38.7391864,14.1104198,,12.02932,28.3817,,
1989-06-13 00.00.00,,38.5253436,13.5494922,,12.026834,28.3427,,
1989-06-14 00.00.00,,38.594724,13.209438,,12.352829,28.4908,,
1989-06-15 00.00.00,,37.869546,13.172016,,12.505529,28.479,,
1989-06-16 00.00.00,,38.07261,12.7638328,,12.074443,28.3585,,
1989-06-19 00.00.00,,37.8909495,12.6251865,,12.215035,28.0406,,
1989-06-20 00.00.00,,38.2673369,12.7421483,,12.195906,28.285,,
1989-06-21 00.00.00,,37.85827,12.6709468,,12.371011,27.9987,,
1989-06-22 00.00.00,,38.4078675,12.721437,,12.337129,28.2304,,
1989-06-23 00.00.00,,38.5288733,12.4589398,,12.458125,27.9332,,
1989-06-26 00.00.00,,38.7143884,12.3604112,,12.932534,28.5821,,
1989-06-27 00.00.00,,38.6874196,12.2609173,,13.042554,28.6195,,
1989-06-28 00.00.00,,38.4062928,12.3445521,,12.823897,28.5807,,
1989-06-29 00.00.00,,37.9387606,12.4661147,,12.910931,28.6421,,
1989-06-30 00.00.00,,37.6105261,12.4239752,,12.913059,28.3816,4.4711,
1989-07-03 00.00.00,,37.6736102,11.9003374,,12.777293,28.1961,,
1989-07-04 00.00.00,,37.55739,11.8695525,,,28.1247,,
1989-07-05 00.00.00,,37.3772112,11.8741306,,12.823103,28.2598,,
1989-07-06 00.00.00,,37.577672,12.0154496,,12.48858,28.3265,,
1989-07-07 00.00.00,,37.73405,12.2925079,,12.728941,28.1027,,
1989-07-10 00.00.00,,37.517193,12.293892,,12.351081,27.709,,
1989-07-11 00.00.00,,37.9409436,12.3739056,,12.57299,27.679,,
1989-07-12 00.00.00,,37.9878814,12.443564,,12.358859,27.699,,
1989-07-13 00.00.00,,38.290705,12.10383,,12.610273,27.5237,,
1989-07-14 00.00.00,,38.6005312,12.6924735,,12.710286,27.4744,,
1989-07-17 00.00.00,,38.3470863,12.6827875,,12.94284,27.4707,,
1989-07-18 00.00.00,,37.98399,12.5802681,,12.699672,27.3088,,
1989-07-19 00.00.00,,38.470123,12.720407,,12.663881,27.3947,,
1989-07-20 00.00.00,,38.496727,12.676806,,12.74809,27.4206,,
1989-07-21 00.00.00,,38.9129377,12.6224152,,12.673877,27.5986,,
1989-07-24 00.00.00,,38.7716606,12.6684604,,12.185178,27.5913,,
1989-07-25 00.00.00,,38.791258,12.701458,,11.977127,27.3611,,
1989-07-26 00.00.00,,38.8808596,12.6689129,,11.704184,27.1649,,
1989-07-27 00.00.00,,39.3293775,12.694875,,11.554912,27.2194,,
1989-07-28 00.00.00,,39.6460658,12.8485,,11.539054,27.1434,,
1989-07-31 00.00.00,,39.9059185,12.6040485,,11.660027,26.757,4.5672,
1989-08-01 00.00.00,,39.75192,12.5544978,,11.46433,26.7673,,
1989-08-02 00.00.00,,39.7175625,12.3616185,,11.54478,26.6405,,
1989-08-03 00.00.00,,39.5858578,12.4939212,,11.585169,26.8002,,
1989-08-04 00.00.00,,39.998862,12.740094,,11.663463,27.3429,,
1989-08-07 00.00.00,,40.288911,12.815595,,11.632937,27.128,,
1989-08-08 00.00.00,,40.2891689,12.7461778,,11.691124,26.9321,,
1989-08-09 00.00.00,,40.4439525,12.745033,,11.796467,26.9257,,
1989-08-10 00.00.00,,40.3605625,12.8278555,,11.972248,26.9083,,
1989-08-11 00.00.00,,40.8048974,13.2251836,,12.19011,27.2655,,
1989-08-14 00.00.00,,40.5985518,13.2405301,,12.248552,27.4419,,
1989-08-15 00.00.00,,40.6836368,13.2060442,,12.318392,27.7046,,
1989-08-16 00.00.00,,40.77864,13.257972,,12.440751,27.7906,,
1989-08-17 00.00.00,,41.0694697,13.5338655,,12.533046,27.9422,,
1989-08-18 00.00.00,,40.919696,13.4951977,,12.470092,27.8442,,
1989-08-21 00.00.00,,40.7599296,13.547924,,12.594764,27.7791,,
1989-08-22 00.00.00,,40.4191268,13.4368142,,12.554527,27.654,,
1989-08-23 00.00.00,,40.82796,13.57436,,12.716259,27.8312,,
1989-08-24 00.00.00,,41.0485347,13.6181344,,12.609275,27.5743,,
1989-08-25 00.00.00,,40.9311166,13.5484898,,12.515161,27.3834,,
1989-08-28 00.00.00,,40.8077904,13.500396,,12.621307,,,
1989-08-29 00.00.00,,40.523682,13.3844321,,12.514304,27.1415,,
1989-08-30 00.00.00,,40.6417194,13.3575089,,12.667841,27.3182,,
1989-08-31 00.00.00,,40.7478438,13.47678,,12.760013,27.3952,4.488,
1989-09-01 00.00.00,,41.003151,13.6551975,,12.859126,27.548,,
1989-09-04 00.00.00,,41.051136,13.802496,,,27.5597,,
1989-09-05 00.00.00,,41.190422,13.816257,,13.114244,27.7338,,
1989-09-06 00.00.00,,40.7375709,13.8078876,,13.183352,27.6742,,
1989-09-07 00.00.00,,40.6590795,13.9265928,,13.324069,27.7051,,
1989-09-08 00.00.00,,40.6773343,14.0844057,,13.525803,27.6838,,
1989-09-11 00.00.00,,40.6260869,14.2365514,,13.585693,27.6843,,
1989-09-12 00.00.00,,40.838363,14.384757,,13.54776,27.7198,,
1989-09-13 00.00.00,,40.531104,14.3119305,,13.56413,27.5866,,
1989-09-14 00.00.00,,40.32927,14.249655,,13.394775,27.6547,,
1989-09-15 00.00.00,,40.762733,14.470704,,13.823277,27.7129,,
1989-09-18 00.00.00,,40.2483952,14.1900662,,13.49056,27.3462,,
1989-09-19 00.00.00,,40.3142148,14.2245681,,13.339877,27.4058,,
1989-09-20 00.00.00,,40.144195,14.2744147,,13.457429,27.3985,,
1989-09-21 00.00.00,,40.26093,14.3455095,,13.437717,27.4458,,
1989-09-22 00.00.00,,40.3093467,14.3927248,,13.251107,27.7014,,
1989-09-25 00.00.00,,39.944828,14.17962,,13.072667,27.2574,,
1989-09-26 00.00.00,,39.9707818,14.1229703,,13.018911,27.0958,,
1989-09-27 00.00.00,,39.963893,14.209938,,13.000378,27.0477,,
1989-09-28 00.00.00,,40.0625706,14.4158725,,13.174158,26.8535,,
1989-09-29 00.00.00,,40.1543607,14.5424533,,13.319551,26.7857,4.5067,
1989-10-02 00.00.00,,40.133719,14.7115552,,13.24105,26.7875,,
1989-10-03 00.00.00,,40.348256,14.512448,,13.413409,26.9008,,
1989-10-04 00.00.00,,40.0614957,14.6725091,,13.347374,26.7784,,
1989-10-05 00.00.00,,40.1772096,14.9716128,,13.285674,26.923,,
1989-10-06 00.00.00,,40.116204,15.432318,,13.276133,26.7894,,
1989-10-09 00.00.00,,40.0028868,15.4288968,,13.334815,26.6931,,
1989-10-10 00.00.00,,39.9535287,15.3533243,,13.499905,26.748,,
1989-10-11 00.00.00,,40.103133,15.6159555,,13.722011,27.0246,,
